tenant_id,animal_id,test_date,milk_kg,fat_pct,protein_pct,scc_cells_ml
default,3255,2025-12-05,30.74,4.08,3.19,337998
default,3256,2026-05-05,24.68,4.07,3.14,503564
default,3256,2026-04-05,31.14,3.87,3.0,266925
default,3256,2026-03-05,45.01,3.69,3.14,242602
default,3256,2026-02-05,28.61,3.8,3.12,117780
default,3256,2026-01-05,46.07,4.08,3.39,80000
default,3256,2025-12-05,40.63,4.07,3.14,96018
default,3257,2026-05-05,27.31,3.62,3.28,290736
default,3257,2026-04-05,37.76,4.04,3.07,262389
default,3257,2026-03-05,40.58,3.85,3.22,230674
default,3257,2026-02-05,31.47,3.9,3.0,338164
default,3257,2026-01-05,29.47,3.8,3.35,636277
default,3257,2025-12-05,24.97,3.65,3.32,239781
default,3258,2026-05-05,45.24,3.76,3.35,190462
default,3258,2026-04-05,31.35,3.93,3.07,488822
default,3258,2026-03-05,35.37,3.95,3.03,314145
default,3258,2026-02-05,41.19,3.53,3.3,320056
default,3258,2026-01-05,34.38,3.89,3.0,660464
default,3258,2025-12-05,25.48,3.51,3.34,405814
default,3259,2026-05-05,37.14,3.83,3.09,198150
default,3259,2026-04-05,41.15,3.96,3.39,393212
default,3259,2026-03-05,43.08,3.74,3.1,461736
default,3259,2026-02-05,34.27,3.69,3.14,298797
default,3259,2026-01-05,24.81,3.87,3.19,357973
default,3259,2025-12-05,25.59,3.96,3.1,409409
default,3260,2026-05-05,38.0,3.68,3.06,612178
default,3260,2026-04-05,36.69,3.53,3.31,239041
default,3260,2026-03-05,41.18,3.98,3.26,173470
default,3260,2026-02-05,47.52,3.69,3.01,331683
default,3260,2026-01-05,25.03,3.75,3.3,316462
default,3260,2025-12-05,44.21,4.0,3.16,283430
default,3261,2026-05-05,38.29,4.1,3.39,192521
default,3261,2026-04-05,41.73,3.7,3.17,214008
default,3261,2026-03-05,42.22,3.94,3.21,380045
default,3261,2026-02-05,36.3,3.52,3.19,156910
default,3261,2026-01-05,40.38,3.52,3.06,80000
default,3261,2025-12-05,44.97,3.54,3.09,413070
default,3262,2026-05-05,27.53,3.84,3.3,296829
default,3262,2026-04-05,29.27,3.67,3.04,175599
default,3262,2026-03-05,44.45,3.9,3.22,397010
default,3262,2026-02-05,40.86,3.58,3.21,80000
default,3262,2026-01-05,31.73,3.98,3.13,317134
default,3262,2025-12-05,44.68,3.89,3.37,100112
default,3263,2026-05-05,48.12,3.87,3.11,400382
default,3263,2026-04-05,29.94,3.84,3.21,290954
default,3263,2026-03-05,42.74,3.68,3.25,467520
default,3263,2026-02-05,50.59,3.82,3.13,140920
default,3263,2026-01-05,29.88,3.95,3.17,80000
default,3263,2025-12-05,41.06,3.69,3.14,602374
default,3264,2026-05-05,40.23,3.62,3.3,253016
default,3264,2026-04-05,37.95,4.01,3.05,144633
default,3264,2026-03-05,49.4,4.03,3.26,80000
default,3264,2026-02-05,31.24,3.56,3.16,80000
default,3264,2026-01-05,28.96,3.6,3.22,248972
default,3264,2025-12-05,43.93,3.9,3.1,324320
default,3265,2026-05-05,37.97,3.96,3.29,80000
default,3265,2026-04-05,30.95,4.0,3.22,267873
default,3265,2026-03-05,37.73,3.7,3.08,294424
default,3265,2026-02-05,45.55,3.95,3.14,506506
default,3265,2026-01-05,39.78,3.9,3.39,293233
default,3265,2025-12-05,29.96,4.03,3.26,80000
default,3266,2026-05-05,30.0,3.67,3.37,328198
default,3266,2026-04-05,31.72,3.71,3.35,580733
default,3266,2026-03-05,39.75,3.9,3.22,398198
default,3266,2026-02-05,32.79,3.94,3.36,477335
default,3266,2026-01-05,41.7,3.71,3.1,456230
default,3266,2025-12-05,31.3,3.52,3.12,398722
default,3267,2026-05-05,27.35,3.91,3.0,112376
default,3267,2026-04-05,33.14,3.78,3.2,175659
default,3267,2026-03-05,51.57,3.85,3.3,261328
default,3267,2026-02-05,38.88,3.99,3.16,495760
default,3267,2026-01-05,27.93,3.97,3.32,80000
default,3267,2025-12-05,44.36,3.97,3.13,211848
default,3268,2026-05-05,28.08,4.03,3.17,100358
default,3268,2026-04-05,39.39,4.06,3.12,406231
default,3268,2026-03-05,33.23,4.06,3.36,194998
default,3268,2026-02-05,31.69,3.68,3.38,405708
default,3268,2026-01-05,47.27,3.53,3.11,182021
default,3268,2025-12-05,38.73,3.84,3.36,729805
default,3269,2026-05-05,39.87,3.97,3.21,420717
default,3269,2026-04-05,48.55,3.87,3.31,263384
default,3269,2026-03-05,35.64,3.97,3.37,317173
default,3269,2026-02-05,43.2,3.77,3.27,401339
default,3269,2026-01-05,47.02,3.71,3.31,165602
default,3269,2025-12-05,38.46,3.77,3.12,311393
default,3270,2026-05-05,24.13,3.78,3.08,80000
default,3270,2026-04-05,34.41,3.69,3.35,420115
default,3270,2026-03-05,40.74,3.75,3.35,126217
default,3270,2026-02-05,42.8,3.76,3.35,544810
default,3270,2026-01-05,41.76,3.56,3.26,80000
default,3270,2025-12-05,23.5,3.92,3.11,655118
default,3271,2026-05-05,44.89,3.64,3.27,134783
default,3271,2026-04-05,46.06,3.5,3.39,152209
default,3271,2026-03-05,34.98,3.62,3.27,342074
default,3271,2026-02-05,31.68,3.79,3.11,346434
default,3271,2026-01-05,49.81,3.87,3.35,266278
default,3271,2025-12-05,42.88,4.06,3.16,492210
default,3272,2026-05-05,49.22,3.94,3.37,324839
default,3272,2026-04-05,37.39,3.52,3.12,303437
default,3272,2026-03-05,41.62,4.07,3.28,220621
default,3272,2026-02-05,38.89,3.51,3.37,169655
default,3272,2026-01-05,33.1,4.06,3.18,382341
default,3272,2025-12-05,48.81,3.94,3.26,543363
default,3273,2026-05-05,27.78,3.58,3.08,408491
default,3273,2026-04-05,27.59,4.08,3.21,256928
default,3273,2026-03-05,42.43,3.7,3.27,262885
default,3273,2026-02-05,37.21,4.04,3.34,104837
default,3273,2026-01-05,42.66,3.72,3.06,100458
default,3273,2025-12-05,26.55,3.92,3.15,80000
default,3274,2026-05-05,27.19,3.8,3.29,272106
default,3274,2026-04-05,43.71,3.91,3.07,175383
default,3274,2026-03-05,29.45,3.75,3.22,221558
default,3274,2026-02-05,40.31,3.87,3.35,138045
default,3274,2026-01-05,31.2,3.69,3.29,542567
default,3274,2025-12-05,32.56,3.7,3.04,355874
default,3275,2026-05-05,29.09,3.98,3.28,246687
default,3275,2026-04-05,47.29,3.79,3.3,80000
default,3275,2026-03-05,49.18,3.99,3.3,552674
default,3275,2026-02-05,28.67,3.91,3.04,160972
default,3275,2026-01-05,49.22,4.02,3.15,512330
default,3275,2025-12-05,46.43,3.63,3.21,346973
default,3276,2026-05-05,29.48,3.81,3.08,276453
default,3276,2026-04-05,29.94,4.1,3.39,571584
default,3276,2026-03-05,27.84,3.97,3.38,511116
default,3276,2026-02-05,41.94,3.74,3.18,80000
default,3276,2026-01-05,36.89,4.01,3.21,246592
default,3276,2025-12-05,28.15,3.88,3.36,554594
default,3277,2026-05-05,40.34,3.79,3.03,80000
default,3277,2026-04-05,36.18,3.81,3.12,221905
default,3277,2026-03-05,30.02,3.58,3.05,405137
default,3277,2026-02-05,44.25,3.78,3.26,80000
default,3277,2026-01-05,30.64,3.78,3.2,619326
default,3277,2025-12-05,39.06,3.68,3.38,383323
default,3278,2026-05-05,48.25,3.58,3.15,243458
default,3278,2026-04-05,37.13,3.73,3.29,250945
default,3278,2026-03-05,45.55,4.0,3.26,102495
default,3278,2026-02-05,31.76,3.61,3.39,80000
default,3278,2026-01-05,37.6,4.06,3.27,298541
default,3278,2025-12-05,45.82,3.85,3.17,207433
default,3279,2026-05-05,47.2,3.86,3.33,398269
default,3279,2026-04-05,36.48,3.91,3.02,256894
default,3279,2026-03-05,30.71,3.62,3.19,589234
default,3279,2026-02-05,46.34,3.77,3.03,264435
default,3279,2026-01-05,31.97,4.01,3.35,505016
default,3279,2025-12-05,45.71,3.89,3.37,80000
default,3280,2026-05-05,40.81,3.7,3.05,434180
default,3280,2026-04-05,30.55,3.88,3.12,686438
default,3280,2026-03-05,36.11,3.51,3.38,138359
default,3280,2026-02-05,24.85,3.82,3.14,680711
default,3280,2026-01-05,34.89,3.78,3.02,216695
default,3280,2025-12-05,40.48,3.78,3.34,307413
default,3281,2026-05-05,30.89,3.58,3.38,453828
default,3281,2026-04-05,40.76,4.0,3.34,417928
default,3281,2026-03-05,38.63,3.99,3.26,80000
default,3281,2026-02-05,43.19,3.85,3.01,80000
default,3281,2026-01-05,38.42,3.53,3.15,348940
default,3281,2025-12-05,35.31,3.63,3.15,80000
default,3282,2026-05-05,26.35,3.78,3.37,466166
default,3282,2026-04-05,27.94,3.73,3.04,449553
default,3282,2026-03-05,38.79,3.88,3.25,80000
default,3282,2026-02-05,34.86,3.67,3.35,429556
default,3282,2026-01-05,42.83,4.02,3.35,413851
default,3282,2025-12-05,34.31,3.73,3.22,80000
default,3283,2026-05-05,43.22,3.59,3.12,359693
default,3283,2026-04-05,43.22,3.75,3.05,80000
default,3283,2026-03-05,38.71,3.63,3.14,321219
default,3283,2026-02-05,43.48,3.64,3.31,164265
default,3283,2026-01-05,50.43,3.83,3.35,373960
default,3283,2025-12-05,46.25,3.86,3.19,80000
default,3284,2026-05-05,33.6,3.72,3.11,496705
default,3284,2026-04-05,44.96,3.55,3.27,193653
default,3284,2026-03-05,24.77,3.71,3.21,80576
default,3284,2026-02-05,30.12,3.96,3.09,214146
default,3284,2026-01-05,36.27,3.85,3.28,233472
default,3284,2025-12-05,39.6,4.06,3.17,80000
default,3285,2026-05-05,34.81,3.69,3.07,518002
default,3285,2026-04-05,26.91,3.74,3.04,103718
default,3285,2026-03-05,38.01,3.92,3.29,92460
default,3285,2026-02-05,24.05,3.54,3.12,344401
default,3285,2026-01-05,34.55,3.72,3.26,80000
default,3285,2025-12-05,27.51,3.83,3.08,80000
default,3286,2026-05-05,35.37,3.7,3.02,155489
default,3286,2026-04-05,40.73,3.82,3.17,375447
default,3286,2026-03-05,40.39,3.78,3.23,221332
default,3286,2026-02-05,42.14,4.09,3.24,150616
default,3286,2026-01-05,40.09,3.59,3.35,196677
default,3286,2025-12-05,30.02,3.51,3.23,449894
default,3287,2026-05-05,37.37,4.07,3.36,206065
default,3287,2026-04-05,25.71,3.53,3.01,541442
default,3287,2026-03-05,25.99,4.08,3.16,342490
default,3287,2026-02-05,37.91,3.53,3.0,361759
default,3287,2026-01-05,29.4,3.59,3.19,299036
default,3287,2025-12-05,23.88,3.65,3.14,444801
default,3288,2026-05-05,24.27,3.72,3.22,80000
default,3288,2026-04-05,29.87,3.58,3.17,80000
default,3288,2026-03-05,42.7,4.06,3.04,90482
default,3288,2026-02-05,44.23,3.94,3.37,505091
default,3288,2026-01-05,41.9,3.77,3.03,564992
default,3288,2025-12-05,29.57,3.93,3.18,420025
default,3289,2026-05-05,38.02,4.07,3.3,560616
default,3289,2026-04-05,28.53,3.86,3.18,560859
default,3289,2026-03-05,35.78,3.59,3.04,548880
default,3289,2026-02-05,43.31,4.03,3.08,111596
default,3289,2026-01-05,34.06,3.6,3.33,233180
default,3289,2025-12-05,42.3,3.92,3.19,454905
default,3290,2026-05-05,34.8,3.66,3.12,80000
default,3290,2026-04-05,47.29,3.85,3.35,256439
default,3290,2026-03-05,28.78,3.83,3.07,389979
default,3290,2026-02-05,28.19,3.6,3.05,334582
default,3290,2026-01-05,37.77,4.06,3.04,140846
default,3290,2025-12-05,31.29,3.94,3.01,113636
default,3291,2026-05-05,52.22,3.61,3.31,410486
default,3291,2026-04-05,45.49,3.56,3.01,589718
default,3291,2026-03-05,37.67,3.78,3.2,80346
default,3291,2026-02-05,45.74,3.8,3.15,333603
default,3291,2026-01-05,27.79,3.9,3.07,142694
default,3291,2025-12-05,48.06,4.05,3.39,220303
default,3292,2026-05-05,39.57,3.65,3.06,80000
default,3292,2026-04-05,29.25,3.76,3.02,263951
default,3292,2026-03-05,32.99,3.99,3.22,397422
default,3292,2026-02-05,37.56,3.64,3.04,204710
default,3292,2026-01-05,30.68,4.04,3.1,134328
default,3292,2025-12-05,39.45,3.62,3.19,80000
default,3293,2026-05-05,48.53,3.51,3.27,247671
default,3293,2026-04-05,42.89,3.64,3.05,308089
default,3293,2026-03-05,31.14,3.93,3.22,222289
default,3293,2026-02-05,35.41,3.71,3.36,80000
default,3293,2026-01-05,30.56,3.57,3.14,161777
default,3293,2025-12-05,40.26,3.65,3.05,132669
default,3294,2026-05-05,39.2,3.77,3.3,334990
default,3294,2026-04-05,33.72,3.79,3.24,102642
default,3294,2026-03-05,28.08,3.81,3.25,419174
default,3294,2026-02-05,27.52,3.86,3.39,627652
default,3294,2026-01-05,47.37,3.66,3.33,134047
default,3294,2025-12-05,33.43,3.94,3.01,217207
default,3295,2026-05-05,40.67,3.8,3.34,468338
default,3295,2026-04-05,41.79,3.5,3.34,191426
default,3295,2026-03-05,27.48,3.51,3.11,165542
default,3295,2026-02-05,40.31,3.99,3.34,292562
default,3295,2026-01-05,44.66,3.92,3.36,188080
default,3295,2025-12-05,46.75,3.72,3.39,163623
default,3296,2026-05-05,42.38,3.82,3.25,336088
default,3296,2026-04-05,33.07,4.01,3.12,282465
default,3296,2026-03-05,41.57,3.64,3.03,292158
default,3296,2026-02-05,31.13,3.97,3.08,332262
default,3296,2026-01-05,43.02,3.82,3.32,148827
default,3296,2025-12-05,44.37,3.84,3.05,182551
default,3297,2026-05-05,38.98,3.75,3.11,373940
default,3297,2026-04-05,35.35,3.72,3.09,249976
default,3297,2026-03-05,29.92,3.52,3.26,80000
default,3297,2026-02-05,28.18,3.59,3.17,80000
default,3297,2026-01-05,23.13,3.57,3.04,517513
default,3297,2025-12-05,23.05,3.74,3.08,513049
default,3298,2026-05-05,25.85,3.81,3.02,235630
default,3298,2026-04-05,46.76,3.8,3.34,286783
default,3298,2026-03-05,39.27,3.6,3.37,306849
default,3298,2026-02-05,44.54,3.57,3.04,80000
default,3298,2026-01-05,48.1,4.04,3.36,571493
default,3298,2025-12-05,46.02,3.61,3.17,80000
default,3299,2026-05-05,32.27,3.99,3.32,80000
default,3299,2026-04-05,44.32,4.07,3.12,274469
default,3299,2026-03-05,25.12,4.01,3.3,499175
default,3299,2026-02-05,27.2,3.98,3.02,415459
default,3299,2026-01-05,32.98,3.64,3.0,375289
default,3299,2025-12-05,31.74,4.02,3.1,284592
default,3300,2026-05-05,24.08,3.63,3.09,527878
default,3300,2026-04-05,36.46,3.68,3.36,261951
default,3300,2026-03-05,37.64,4.03,3.13,245818
default,3300,2026-02-05,34.8,3.87,3.19,194932
default,3300,2026-01-05,22.91,3.8,3.21,232021
default,3300,2025-12-05,29.51,3.7,3.02,327380
default,3301,2026-05-05,48.51,3.59,3.38,242710
default,3301,2026-04-05,39.5,3.65,3.33,387334
default,3301,2026-03-05,30.03,3.9,3.31,131847
default,3301,2026-02-05,34.09,3.81,3.23,272727
default,3301,2026-01-05,45.51,4.04,3.12,92941
default,3301,2025-12-05,47.34,4.09,3.28,80000
default,3302,2026-05-05,29.54,3.99,3.13,344989
default,3302,2026-04-05,41.74,3.55,3.4,245979
default,3302,2026-03-05,42.61,3.56,3.16,554558
default,3302,2026-02-05,37.86,3.85,3.27,119756
default,3302,2026-01-05,29.35,3.66,3.05,293999
default,3302,2025-12-05,30.8,3.8,3.31,304976
default,3303,2026-05-05,38.92,3.76,3.33,144925
default,3303,2026-04-05,32.25,4.09,3.27,103207
default,3303,2026-03-05,36.3,3.57,3.01,164793
default,3303,2026-02-05,34.65,4.02,3.16,499975
default,3303,2026-01-05,38.2,3.88,3.38,80000
default,3303,2025-12-05,37.86,4.04,3.33,128306
default,3304,2026-05-05,36.71,3.95,3.32,582846
default,3304,2026-04-05,45.0,3.78,3.1,438647
default,3304,2026-03-05,48.42,3.53,3.23,236303
default,3304,2026-02-05,35.61,3.91,3.29,205509
default,3304,2026-01-05,46.82,3.83,3.02,435319
default,3304,2025-12-05,39.08,3.63,3.24,80000
default,3305,2026-05-05,30.38,3.79,3.04,80000
default,3305,2026-04-05,39.77,3.76,3.2,374723
default,3305,2026-03-05,30.5,4.09,3.07,294657
default,3305,2026-02-05,48.28,3.87,3.37,80000
default,3305,2026-01-05,40.28,4.09,3.24,255166
default,3305,2025-12-05,28.02,3.81,3.19,323967
default,3306,2026-05-05,37.75,4.08,3.18,413730
default,3306,2026-04-05,42.81,3.85,3.25,692715
default,3306,2026-03-05,39.74,3.85,3.33,232363
default,3306,2026-02-05,36.51,3.71,3.16,569111
default,3306,2026-01-05,38.37,3.8,3.2,276487
default,3306,2025-12-05,44.43,4.0,3.35,221302
default,3307,2026-05-05,47.77,3.56,3.29,176009
default,3307,2026-04-05,43.41,3.85,3.06,459025
default,3307,2026-03-05,41.61,3.91,3.13,138832
default,3307,2026-02-05,34.91,3.64,3.07,275796
default,3307,2026-01-05,42.41,3.96,3.22,80000
default,3307,2025-12-05,26.73,4.0,3.35,391646
default,3308,2026-05-05,33.28,3.61,3.08,91431
default,3308,2026-04-05,52.53,3.86,3.28,242491
default,3308,2026-03-05,40.88,3.62,3.36,142152
default,3308,2026-02-05,41.18,3.54,3.06,289428
default,3308,2026-01-05,40.93,4.0,3.36,351758
default,3308,2025-12-05,35.13,3.92,3.36,293465
default,3309,2026-05-05,38.46,3.63,3.1,429703
default,3309,2026-04-05,38.4,3.98,3.14,282095
default,3309,2026-03-05,36.57,3.63,3.1,174269
default,3309,2026-02-05,31.74,3.78,3.05,665158
default,3309,2026-01-05,35.33,3.81,3.33,434612
default,3309,2025-12-05,27.38,3.68,3.24,589595
default,3310,2026-05-05,31.65,3.62,3.34,418270
default,3310,2026-04-05,50.58,3.81,3.2,80000
default,3310,2026-03-05,44.0,3.61,3.29,580729
default,3310,2026-02-05,47.03,3.68,3.16,80000
default,3310,2026-01-05,41.53,4.06,3.38,492021
default,3310,2025-12-05,43.14,3.73,3.29,259299
default,3311,2026-05-05,43.66,4.06,3.34,340540
default,3311,2026-04-05,44.91,3.59,3.35,421575
default,3311,2026-03-05,41.03,3.99,3.09,309880
default,3311,2026-02-05,47.49,3.98,3.37,171546
default,3311,2026-01-05,42.45,3.56,3.08,80000
default,3311,2025-12-05,50.21,3.97,3.2,432746
default,3312,2026-05-05,35.31,3.75,3.02,195844
default,3312,2026-04-05,44.38,3.58,3.31,325292
default,3312,2026-03-05,30.39,3.77,3.09,401496
default,3312,2026-02-05,43.83,3.91,3.2,80000
default,3312,2026-01-05,50.86,3.53,3.03,418323
default,3312,2025-12-05,34.68,3.96,3.09,197989
default,3313,2026-05-05,37.09,4.02,3.14,80000
default,3313,2026-04-05,37.6,3.58,3.05,379600
default,3313,2026-03-05,37.46,3.56,3.2,80000
default,3313,2026-02-05,27.95,4.03,3.02,80000
default,3313,2026-01-05,52.58,3.65,3.18,185277
default,3313,2025-12-05,42.92,3.74,3.2,606035
default,3314,2026-05-05,41.65,4.06,3.31,507817
default,3314,2026-04-05,31.75,4.09,3.13,160157
default,3314,2026-03-05,42.55,3.95,3.07,446084
default,3314,2026-02-05,23.53,4.1,3.06,80000
default,3314,2026-01-05,33.17,3.9,3.2,285903
default,3314,2025-12-05,43.21,3.84,3.25,572774
default,3315,2026-05-05,38.32,3.87,3.22,329988
default,3315,2026-04-05,39.83,3.69,3.01,169404
default,3315,2026-03-05,29.04,3.9,3.3,149606
default,3315,2026-02-05,26.36,4.02,3.18,438491
default,3315,2026-01-05,43.23,3.66,3.04,286416
default,3315,2025-12-05,26.16,3.81,3.25,100266
default,3316,2026-05-05,38.07,3.78,3.2,385455
default,3316,2026-04-05,34.07,3.74,3.22,246861
default,3316,2026-03-05,41.37,3.63,3.04,524830
default,3316,2026-02-05,26.15,4.04,3.05,435941
default,3316,2026-01-05,34.57,3.58,3.33,194823
default,3316,2025-12-05,25.63,3.66,3.12,270395
default,3317,2026-05-05,41.99,3.75,3.33,434532
default,3317,2026-04-05,43.38,4.01,3.2,212301
default,3317,2026-03-05,33.08,3.99,3.19,374584
default,3317,2026-02-05,37.09,3.63,3.15,504656
default,3317,2026-01-05,43.47,3.64,3.36,80000
default,3317,2025-12-05,45.7,4.07,3.36,429389
default,3318,2026-05-05,31.51,3.5,3.17,149374
default,3318,2026-04-05,47.98,4.09,3.04,80000
default,3318,2026-03-05,37.48,3.71,3.39,80000
default,3318,2026-02-05,27.01,3.82,3.2,167670
default,3318,2026-01-05,27.29,3.57,3.22,80000
default,3318,2025-12-05,44.23,3.9,3.19,357133
default,3319,2026-05-05,38.77,3.98,3.13,324036
default,3319,2026-04-05,48.7,3.74,3.15,318055
default,3319,2026-03-05,39.33,3.91,3.3,395327
default,3319,2026-02-05,40.8,4.02,3.02,138761
default,3319,2026-01-05,38.25,3.53,3.02,317334
default,3319,2025-12-05,36.42,4.04,3.14,430690
default,3320,2026-05-05,28.14,3.8,3.04,352208
default,3320,2026-04-05,24.97,4.03,3.37,180073
default,3320,2026-03-05,25.41,3.96,3.03,322370
default,3320,2026-02-05,42.63,3.8,3.17,333710
default,3320,2026-01-05,41.19,3.55,3.16,490083
default,3320,2025-12-05,34.64,3.56,3.05,439411
default,3321,2026-05-05,41.36,4.01,3.07,308090
default,3321,2026-04-05,29.07,3.65,3.05,371749
default,3321,2026-03-05,31.88,3.51,3.17,196575
default,3321,2026-02-05,27.37,4.0,3.12,283383
default,3321,2026-01-05,44.62,3.52,3.34,107899
default,3321,2025-12-05,42.09,4.01,3.27,365450
default,3322,2026-05-05,29.44,3.97,3.15,440239
default,3322,2026-04-05,35.5,3.74,3.12,80000
default,3322,2026-03-05,44.04,3.73,3.26,432093
default,3322,2026-02-05,37.88,3.73,3.35,456219
default,3322,2026-01-05,44.0,3.73,3.07,244914
default,3322,2025-12-05,34.49,3.58,3.34,495911
default,3323,2026-05-05,47.53,3.61,3.33,415187
default,3323,2026-04-05,38.92,3.78,3.36,169358
default,3323,2026-03-05,49.66,3.93,3.05,459465
default,3323,2026-02-05,27.57,4.02,3.39,684894
default,3323,2026-01-05,26.9,4.03,3.37,309260
default,3323,2025-12-05,35.36,3.73,3.18,324919
default,3324,2026-05-05,28.45,3.53,3.23,421364
default,3324,2026-04-05,44.29,3.68,3.29,80000
default,3324,2026-03-05,37.41,3.89,3.27,80000
default,3324,2026-02-05,26.48,4.04,3.2,136711
default,3324,2026-01-05,28.2,4.02,3.09,755015
default,3324,2025-12-05,41.73,4.07,3.23,373270
default,3325,2026-05-05,41.84,3.59,3.4,551839
default,3325,2026-04-05,28.15,4.0,3.38,80000
default,3325,2026-03-05,43.1,3.82,3.11,229166
default,3325,2026-02-05,31.04,3.68,3.02,153016
default,3325,2026-01-05,24.79,4.05,3.36,105365
default,3325,2025-12-05,30.56,4.09,3.09,109681
default,3326,2026-05-05,24.01,3.87,3.29,80000
default,3326,2026-04-05,24.45,3.94,3.35,80000
default,3326,2026-03-05,42.05,3.62,3.03,80000
default,3326,2026-02-05,28.79,3.59,3.12,316607
default,3326,2026-01-05,35.11,3.67,3.17,311764
default,3326,2025-12-05,42.95,3.6,3.14,339844
default,3327,2026-05-05,42.33,3.9,3.03,181995
default,3327,2026-04-05,29.31,4.1,3.17,274187
default,3327,2026-03-05,47.39,3.8,3.06,80000
default,3327,2026-02-05,36.88,3.78,3.37,528504
default,3327,2026-01-05,37.81,3.81,3.04,719420
default,3327,2025-12-05,39.8,3.74,3.28,165148
default,3328,2026-05-05,36.26,3.64,3.2,80000
default,3328,2026-04-05,28.81,3.61,3.26,80000
default,3328,2026-03-05,30.19,3.68,3.11,336057
default,3328,2026-02-05,32.47,4.02,3.25,563886
default,3328,2026-01-05,46.33,3.95,3.07,578776
default,3328,2025-12-05,44.26,3.79,3.17,409076
default,3329,2026-05-05,37.36,3.71,3.02,379222
default,3329,2026-04-05,39.35,3.93,3.2,253075
default,3329,2026-03-05,30.44,4.08,3.12,318378
default,3329,2026-02-05,37.02,3.8,3.14,358492
default,3329,2026-01-05,32.53,3.76,3.23,588898
default,3329,2025-12-05,32.3,3.93,3.35,557079
default,3330,2026-05-05,42.46,4.01,3.08,216179
default,3330,2026-04-05,44.58,3.77,3.36,443527
default,3330,2026-03-05,27.02,3.53,3.08,166840
default,3330,2026-02-05,29.5,3.61,3.01,94539
default,3330,2026-01-05,36.87,3.58,3.03,417540
default,3330,2025-12-05,37.3,3.8,3.17,260883
default,3331,2026-05-05,47.42,3.73,3.11,304800
default,3331,2026-04-05,43.49,3.71,3.34,378378
default,3331,2026-03-05,27.33,3.74,3.36,495736
default,3331,2026-02-05,47.74,3.83,3.13,172247
default,3331,2026-01-05,41.17,3.82,3.08,316615
default,3331,2025-12-05,36.02,3.94,3.21,80000
default,3332,2026-05-05,30.49,3.78,3.06,166506
default,3332,2026-04-05,31.19,3.57,3.38,445490
default,3332,2026-03-05,25.12,3.68,3.05,422743
default,3332,2026-02-05,34.23,4.04,3.36,197466
default,3332,2026-01-05,39.04,3.53,3.27,352322
default,3332,2025-12-05,25.17,3.75,3.35,181551
default,3333,2026-05-05,33.32,3.77,3.12,207558
default,3333,2026-04-05,42.1,3.95,3.34,186077
default,3333,2026-03-05,41.06,3.5,3.03,219083
default,3333,2026-02-05,44.67,3.54,3.21,330311
default,3333,2026-01-05,36.73,3.82,3.39,94897
default,3333,2025-12-05,40.92,3.53,3.37,237724
default,3334,2026-05-05,33.27,3.79,3.17,495084
default,3334,2026-04-05,43.09,3.56,3.13,122012
default,3334,2026-03-05,43.15,3.57,3.26,286524
default,3334,2026-02-05,33.0,3.98,3.21,140528
default,3334,2026-01-05,44.19,3.52,3.35,269682
default,3334,2025-12-05,36.6,3.53,3.34,387903
default,3335,2026-05-05,51.41,3.52,3.21,396972
default,3335,2026-04-05,49.23,3.95,3.19,234171
default,3335,2026-03-05,31.98,3.58,3.37,277281
default,3335,2026-02-05,38.35,3.79,3.27,365896
default,3335,2026-01-05,32.34,3.76,3.36,230022
default,3335,2025-12-05,50.02,3.61,3.3,87252
default,3336,2026-05-05,43.04,3.95,3.39,106807
default,3336,2026-04-05,26.58,4.03,3.08,379720
default,3336,2026-03-05,36.87,3.87,3.02,126497
default,3336,2026-02-05,31.02,3.56,3.06,392159
default,3336,2026-01-05,30.93,3.63,3.39,173567
default,3336,2025-12-05,39.49,3.82,3.1,491826
default,3337,2026-05-05,42.43,4.07,3.16,80000
default,3337,2026-04-05,45.09,4.0,3.31,402625
default,3337,2026-03-05,26.22,3.89,3.2,511772
default,3337,2026-02-05,39.41,3.74,3.18,80000
default,3337,2026-01-05,44.61,3.61,3.19,156198
default,3337,2025-12-05,43.55,3.59,3.24,317294
default,3338,2026-05-05,38.79,3.58,3.37,208840
default,3338,2026-04-05,45.37,3.73,3.39,192454
default,3338,2026-03-05,36.57,4.0,3.12,417622
default,3338,2026-02-05,43.02,4.01,3.23,479424
default,3338,2026-01-05,43.3,3.86,3.22,464353
default,3338,2025-12-05,28.33,3.79,3.37,122296
default,3339,2026-05-05,27.96,3.76,3.28,104532
default,3339,2026-04-05,42.27,4.07,3.08,275822
default,3339,2026-03-05,42.66,3.56,3.27,410555
default,3339,2026-02-05,34.91,3.77,3.35,345371
default,3339,2026-01-05,29.25,3.95,3.35,366273
default,3339,2025-12-05,25.7,3.55,3.4,387063
default,3340,2026-05-05,33.66,3.52,3.32,142869
default,3340,2026-04-05,42.88,3.83,3.01,229519
default,3340,2026-03-05,29.7,3.76,3.36,359488
default,3340,2026-02-05,35.73,3.62,3.12,459927
default,3340,2026-01-05,34.39,3.63,3.1,397823
default,3340,2025-12-05,35.61,3.95,3.02,578350
default,3341,2026-05-05,26.83,4.09,3.28,483183
default,3341,2026-04-05,33.44,3.54,3.07,640564
default,3341,2026-03-05,30.06,3.62,3.23,404048
default,3341,2026-02-05,28.4,3.53,3.12,433454
default,3341,2026-01-05,30.82,4.01,3.36,472954
