animal_id,date,activity_count,rumination_min,lying_min,temperature_c
3237,2025-11-27,4668.0,504.0,708.2,38.48
3237,2025-11-28,4230.2,497.4,769.9,38.51
3237,2025-11-29,4319.1,488.6,712.4,38.39
3237,2025-11-30,4505.8,505.8,720.9,38.44
3237,2025-12-01,4907.6,480.4,719.8,38.26
3237,2025-12-02,3962.0,529.6,680.8,38.47
3237,2025-12-03,4393.6,521.4,730.6,38.52
3237,2025-12-04,4173.6,522.7,721.1,38.38
3237,2025-12-05,4857.2,488.9,700.9,38.52
3237,2025-12-06,4417.9,512.2,717.2,38.68
3237,2025-12-07,4275.6,523.2,725.6,38.39
3237,2025-12-08,4675.6,488.2,706.9,38.3
3237,2025-12-09,4700.4,495.6,733.3,38.44
3237,2025-12-10,4442.3,500.5,722.9,38.52
3237,2025-12-11,4725.3,526.8,748.3,38.42
3237,2025-12-12,4729.9,467.2,730.3,38.5
3237,2025-12-13,4732.5,520.3,716.2,38.34
3237,2025-12-14,4237.3,523.5,679.4,38.53
3237,2025-12-15,4397.0,521.0,716.0,38.41
3237,2025-12-16,4476.2,489.0,715.3,38.48
3237,2025-12-17,4342.3,489.9,764.9,38.42
3237,2025-12-18,4545.7,480.9,699.8,38.38
3237,2025-12-19,4221.2,512.8,741.3,38.56
3237,2025-12-20,4695.4,507.0,727.2,38.51
3237,2025-12-21,4762.1,466.9,702.2,38.31
3237,2025-12-22,4174.6,513.3,724.4,38.34
3237,2025-12-23,5086.0,504.4,723.7,38.4
3237,2025-12-24,4594.4,512.8,724.0,38.66
3237,2025-12-25,4655.8,511.6,740.7,38.58
3237,2025-12-26,4746.2,495.7,731.4,38.53
3237,2025-12-27,4562.3,499.2,739.6,38.53
3237,2025-12-28,4404.5,498.2,764.5,38.46
3237,2025-12-29,4447.9,508.2,744.3,38.6
3237,2025-12-30,4716.4,511.7,685.5,38.55
3237,2025-12-31,4567.6,485.1,703.0,38.43
3237,2026-01-01,4142.1,494.3,734.0,38.49
3237,2026-01-02,4705.9,502.4,733.0,38.36
3237,2026-01-03,4315.3,486.0,718.6,38.45
3237,2026-01-04,4394.1,495.7,708.5,38.32
3237,2026-01-05,4575.7,496.1,742.2,38.4
3237,2026-01-06,4923.7,495.5,745.2,38.3
3237,2026-01-07,5049.0,505.6,720.3,38.47
3237,2026-01-08,4366.8,489.8,742.7,38.53
3237,2026-01-09,4660.0,509.1,791.2,38.36
3237,2026-01-10,4646.6,488.8,705.5,38.44
3237,2026-01-11,4290.7,511.7,713.9,38.48
3237,2026-01-12,4737.0,495.8,684.3,38.59
3237,2026-01-13,4186.4,511.7,679.1,38.36
3237,2026-01-14,4947.2,515.2,726.7,38.63
3237,2026-01-15,4192.9,479.3,754.0,38.68
3237,2026-01-16,4468.6,503.1,724.9,38.49
3237,2026-01-17,4697.3,495.9,747.5,38.61
3237,2026-01-18,4730.9,507.0,787.1,38.47
3237,2026-01-19,4452.2,540.7,722.5,38.54
3237,2026-01-20,4671.8,499.2,700.6,38.57
3237,2026-01-21,4544.6,522.7,749.2,38.72
3237,2026-01-22,4844.2,491.7,735.6,38.6
3237,2026-01-23,4459.7,495.1,754.1,38.45
3237,2026-01-24,4528.0,488.1,718.6,38.69
3237,2026-01-25,4622.1,514.6,726.1,38.57
3237,2026-01-26,4370.4,488.3,682.1,38.49
3237,2026-01-27,4634.8,467.7,706.3,38.5
3237,2026-01-28,4467.5,506.3,728.6,38.54
3237,2026-01-29,4231.3,512.7,718.9,38.45
3237,2026-01-30,4459.7,509.9,713.7,38.52
3237,2026-01-31,4554.0,481.9,700.6,38.46
3237,2026-02-01,4470.2,476.1,706.1,38.56
3237,2026-02-02,4272.0,495.4,697.2,38.43
3237,2026-02-03,4755.1,492.7,729.7,38.56
3237,2026-02-04,4252.3,476.9,712.1,38.72
3237,2026-02-05,4434.4,490.9,719.4,38.65
3237,2026-02-06,4260.3,508.9,706.4,38.47
3237,2026-02-07,4207.7,488.7,722.6,38.51
3237,2026-02-08,4580.2,503.7,745.4,38.25
3237,2026-02-09,4522.1,511.3,722.8,38.52
3237,2026-02-10,4146.3,476.7,696.0,38.51
3237,2026-02-11,4234.3,495.2,706.0,38.56
3237,2026-02-12,4620.0,496.1,747.8,38.56
3237,2026-02-13,4442.8,457.8,712.0,38.38
3237,2026-02-14,4769.4,513.7,729.8,38.55
3237,2026-02-15,4579.4,511.2,711.1,38.49
3237,2026-02-16,4302.7,496.7,673.3,38.37
3237,2026-02-17,4794.1,498.5,702.9,38.51
3237,2026-02-18,4492.0,488.6,699.7,38.55
3237,2026-02-19,4816.5,498.8,770.1,38.58
3237,2026-02-20,4442.6,498.8,707.3,38.53
3237,2026-02-21,4446.9,496.4,755.0,38.53
3237,2026-02-22,4634.3,507.2,744.5,38.61
3237,2026-02-23,4809.1,522.3,723.5,38.3
3237,2026-02-24,4451.8,521.7,715.2,38.42
3237,2026-02-25,4684.8,495.5,726.8,38.27
3237,2026-02-26,4505.9,503.9,687.1,38.47
3237,2026-02-27,4464.4,501.8,731.2,38.43
3237,2026-02-28,4500.0,500.0,720.0,38.5
3238,2025-09-02,4222.8,492.7,705.1,38.54
3238,2025-09-03,4409.0,492.9,706.9,38.46
3238,2025-09-04,4829.1,503.1,715.1,38.58
3238,2025-09-05,4691.4,485.0,761.8,38.53
3238,2025-09-06,4710.9,506.0,694.1,38.38
3238,2025-09-07,4662.1,508.3,698.1,38.69
3238,2025-09-08,4297.5,476.5,724.1,38.54
3238,2025-09-09,4164.0,493.2,760.7,38.44
3238,2025-09-10,4226.2,482.1,725.3,38.44
3238,2025-09-11,4473.4,460.8,710.5,38.62
3238,2025-09-12,4525.8,497.3,712.4,38.38
3238,2025-09-13,4476.0,485.3,732.8,38.52
3238,2025-09-14,4513.7,507.0,697.3,38.49
3238,2025-09-15,4627.4,528.9,763.0,38.6
3238,2025-09-16,4640.0,499.3,680.7,38.52
3238,2025-09-17,4541.8,522.3,704.8,38.51
3238,2025-09-18,4432.5,503.9,742.7,38.48
3238,2025-09-19,4661.1,505.7,723.6,38.49
3238,2025-09-20,4434.9,516.5,718.7,38.58
3238,2025-09-21,4315.1,499.6,720.4,38.45
3238,2025-09-22,4317.5,491.6,739.2,38.53
3238,2025-09-23,4614.1,482.3,723.2,38.62
3238,2025-09-24,4668.0,488.7,721.0,38.39
3238,2025-09-25,4582.1,493.4,695.4,38.56
3238,2025-09-26,4122.5,499.7,701.4,38.55
3238,2025-09-27,4725.7,492.2,736.6,38.57
3238,2025-09-28,4250.6,497.8,737.7,38.46
3238,2025-09-29,4203.5,496.0,711.4,38.71
3238,2025-09-30,4810.1,504.7,719.0,38.47
3238,2025-10-01,4522.7,505.1,737.8,38.7
3238,2025-10-02,4647.3,528.3,698.6,38.56
3238,2025-10-03,4768.4,498.0,748.9,38.68
3238,2025-10-04,4308.9,515.9,764.0,38.72
3238,2025-10-05,4686.2,490.7,710.7,38.54
3238,2025-10-06,4746.2,524.3,759.5,38.64
3238,2025-10-07,4713.5,510.2,735.6,38.69
3238,2025-10-08,4480.1,495.2,719.3,38.66
3238,2025-10-09,4520.7,485.2,746.2,38.39
3238,2025-10-10,4532.8,488.2,673.6,38.45
3238,2025-10-11,4899.6,517.6,693.8,38.5
3238,2025-10-12,4505.2,484.7,698.9,38.6
3238,2025-10-13,4570.4,496.3,720.1,38.43
3238,2025-10-14,4173.0,511.7,730.6,38.41
3238,2025-10-15,4584.6,491.0,715.3,38.53
3238,2025-10-16,4656.5,498.6,710.1,38.47
3238,2025-10-17,4209.3,512.1,724.1,38.39
3238,2025-10-18,4795.4,516.7,717.6,38.5
3238,2025-10-19,4899.8,510.4,710.2,38.51
3238,2025-10-20,4676.7,510.1,718.7,38.6
3238,2025-10-21,4580.4,500.9,740.9,38.46
3238,2025-10-22,4564.2,489.1,748.2,38.39
3238,2025-10-23,4388.2,505.4,737.0,38.62
3238,2025-10-24,4557.6,476.5,688.7,38.5
3238,2025-10-25,4736.6,469.2,754.1,38.55
3238,2025-10-26,4535.9,506.8,682.2,38.37
3238,2025-10-27,4396.0,501.6,716.5,38.49
3238,2025-10-28,4606.7,515.3,706.9,38.49
3238,2025-10-29,4623.8,514.1,749.0,38.45
3238,2025-10-30,4201.1,469.3,721.3,38.47
3238,2025-10-31,4698.8,514.7,721.7,38.33
3238,2025-11-01,4335.2,519.6,713.9,38.54
3238,2025-11-02,4334.6,501.8,701.7,38.4
3238,2025-11-03,4677.6,501.6,687.0,38.34
3238,2025-11-04,4411.9,489.2,720.0,38.54
3238,2025-11-05,4190.1,524.5,718.8,38.46
3238,2025-11-06,4207.3,499.9,714.9,38.55
3238,2025-11-07,4508.3,489.2,717.0,38.69
3238,2025-11-08,4151.7,484.6,729.7,38.54
3238,2025-11-09,4565.8,494.0,706.6,38.36
3238,2025-11-10,4635.0,523.4,710.9,38.51
3238,2025-11-11,4513.0,498.4,758.7,38.26
3238,2025-11-12,4410.9,500.1,737.9,38.54
3238,2025-11-13,4429.6,486.0,720.1,38.7
3238,2025-11-14,4357.0,517.5,699.5,38.49
3238,2025-11-15,4746.7,481.8,729.3,38.64
3238,2025-11-16,4618.9,488.0,700.6,38.52
3238,2025-11-17,4575.9,483.0,692.1,38.4
3238,2025-11-18,4380.8,474.5,744.1,38.52
3238,2025-11-19,4622.2,512.6,757.9,38.51
3238,2025-11-20,4477.2,503.8,691.2,38.75
3238,2025-11-21,4736.9,519.0,713.9,38.51
3238,2025-11-22,4624.1,493.1,724.4,38.67
3238,2025-11-23,4452.0,520.3,711.2,38.52
3238,2025-11-24,4335.5,481.4,727.5,38.49
3238,2025-11-25,4636.6,493.0,732.5,38.33
3238,2025-11-26,4436.3,520.8,728.1,38.65
3238,2025-11-27,4696.8,513.4,701.9,38.38
3238,2025-11-28,4364.3,524.2,714.8,38.49
3238,2025-11-29,4493.9,493.0,711.6,38.48
3238,2025-11-30,4587.5,513.8,705.4,38.55
3238,2025-12-01,4590.5,480.3,702.2,38.53
3238,2025-12-02,4574.1,518.0,717.2,38.59
3238,2025-12-03,4292.9,503.4,681.3,38.47
3238,2025-12-04,4204.1,499.2,698.0,38.58
3238,2025-12-05,4637.9,509.1,767.5,38.53
3238,2025-12-06,4586.7,501.6,714.2,38.45
3238,2025-12-07,4605.0,507.6,684.1,38.57
3238,2025-12-08,4716.1,492.6,765.2,38.68
3238,2025-12-09,4595.5,554.6,722.5,38.63
3238,2025-12-10,4430.0,483.6,692.4,38.57
3238,2025-12-11,4479.1,503.0,731.0,38.49
3238,2025-12-12,4231.5,485.0,726.6,38.2
3238,2025-12-13,4497.0,509.6,710.3,38.44
3238,2025-12-14,4731.5,484.7,699.7,38.47
3238,2025-12-15,4357.2,501.5,700.4,38.46
3238,2025-12-16,4646.5,513.4,732.3,38.42
3238,2025-12-17,4282.6,499.5,720.9,38.58
3238,2025-12-18,4720.4,497.2,729.8,38.4
3238,2025-12-19,4453.8,500.1,748.4,38.47
3238,2025-12-20,4315.9,503.6,711.0,38.62
3238,2025-12-21,4429.2,506.3,755.3,38.78
3238,2025-12-22,4088.3,484.5,715.8,38.54
3238,2025-12-23,4500.1,522.3,733.7,38.29
3238,2025-12-24,4690.5,494.2,714.5,38.56
3238,2025-12-25,4610.7,528.8,735.5,38.64
3238,2025-12-26,4466.7,517.1,764.9,38.52
3238,2025-12-27,4438.9,496.5,758.6,38.66
3238,2025-12-28,4491.5,482.7,742.4,38.54
3238,2025-12-29,4292.3,507.2,733.5,38.56
3238,2025-12-30,4633.1,508.3,697.9,38.59
3238,2025-12-31,4417.1,458.4,707.1,38.47
3238,2026-01-01,4281.9,487.6,696.3,38.51
3238,2026-01-02,4741.6,486.2,694.3,38.52
3238,2026-01-03,4450.0,449.5,722.8,38.46
3238,2026-01-04,4593.0,496.4,708.9,38.42
3238,2026-01-05,4348.9,497.1,741.9,38.62
3238,2026-01-06,4633.8,481.6,723.1,38.53
3238,2026-01-07,4281.6,502.8,720.2,38.54
3238,2026-01-08,4408.0,467.1,738.7,38.47
3238,2026-01-09,4612.3,509.2,711.3,38.63
3238,2026-01-10,4281.6,510.5,701.3,38.56
3238,2026-01-11,4224.7,466.7,736.0,38.62
3238,2026-01-12,4276.4,501.2,757.1,38.54
3238,2026-01-13,4599.9,484.4,688.6,38.43
3238,2026-01-14,4521.9,503.7,708.2,38.52
3238,2026-01-15,4455.7,500.4,735.7,38.44
3238,2026-01-16,4475.9,516.4,727.0,38.59
3238,2026-01-17,4584.6,486.0,690.6,38.46
3238,2026-01-18,4376.9,470.9,708.0,38.53
3238,2026-01-19,4791.1,493.8,735.5,38.46
3238,2026-01-20,4223.4,521.8,733.3,38.45
3238,2026-01-21,4743.5,510.9,714.1,38.49
3238,2026-01-22,4360.5,483.0,729.3,38.58
3238,2026-01-23,4670.5,479.0,664.1,38.33
3238,2026-01-24,4310.0,514.3,720.7,38.42
3238,2026-01-25,4421.9,510.9,726.7,38.46
3238,2026-01-26,4386.0,508.6,694.5,38.42
3238,2026-01-27,4566.6,494.4,735.8,38.43
3238,2026-01-28,4636.2,491.4,718.1,38.57
3238,2026-01-29,4551.7,493.8,709.0,38.57
3238,2026-01-30,4853.1,484.9,717.3,38.51
3238,2026-01-31,4590.7,506.1,662.1,38.46
3238,2026-02-01,4338.6,518.0,734.6,38.37
3238,2026-02-02,4718.7,500.1,744.5,38.65
3238,2026-02-03,4621.3,505.7,740.1,38.53
3238,2026-02-04,4170.2,507.1,706.3,38.37
3238,2026-02-05,4544.5,510.9,725.8,38.54
3238,2026-02-06,4440.1,493.9,746.8,38.52
3238,2026-02-07,4489.8,502.8,705.8,38.45
3238,2026-02-08,4479.1,525.6,726.5,38.49
3238,2026-02-09,4403.5,475.8,716.3,38.53
3238,2026-02-10,3961.0,499.2,715.9,38.45
3238,2026-02-11,4457.0,512.7,761.0,38.41
3238,2026-02-12,4405.7,480.5,715.7,38.55
3238,2026-02-13,4401.0,490.1,724.5,38.54
3238,2026-02-14,4717.0,526.5,730.9,38.36
3238,2026-02-15,4464.7,505.9,785.2,38.37
3238,2026-02-16,4028.0,498.5,704.2,38.29
3238,2026-02-17,4080.2,506.1,702.3,38.35
3238,2026-02-18,4209.7,485.6,716.4,38.48
3238,2026-02-19,4907.9,515.0,706.7,38.41
3238,2026-02-20,4264.1,508.7,735.1,38.53
3238,2026-02-21,4656.0,497.1,726.7,38.42
3238,2026-02-22,4338.1,494.6,696.2,38.35
3238,2026-02-23,4684.2,512.4,717.3,38.37
3238,2026-02-24,4894.6,504.0,727.0,38.55
3238,2026-02-25,4462.0,524.3,758.6,38.58
3238,2026-02-26,4719.6,494.0,721.8,38.26
3238,2026-02-27,4908.8,512.5,712.2,38.47
3238,2026-02-28,4500.0,500.0,720.0,38.5
3239,2025-09-02,4699.8,505.2,774.7,38.6
3239,2025-09-03,4451.9,517.9,701.4,38.53
3239,2025-09-04,4436.7,499.4,743.9,38.36
3239,2025-09-05,4998.0,518.2,710.4,38.57
3239,2025-09-06,4425.5,488.0,708.1,38.33
3239,2025-09-07,4918.1,495.0,750.5,38.29
3239,2025-09-08,4378.4,504.0,750.5,38.51
3239,2025-09-09,4601.4,480.9,741.7,38.53
3239,2025-09-10,4421.5,499.8,737.4,38.74
3239,2025-09-11,4931.9,487.2,702.8,38.56
3239,2025-09-12,4362.3,505.4,735.0,38.56
3239,2025-09-13,4500.6,505.8,701.3,38.44
3239,2025-09-14,4370.2,468.8,709.1,38.53
3239,2025-09-15,4767.3,523.0,722.6,38.39
3239,2025-09-16,4567.4,489.7,722.4,38.58
3239,2025-09-17,4341.6,498.1,709.1,38.62
3239,2025-09-18,4486.7,479.8,707.2,38.53
3239,2025-09-19,4421.3,491.1,710.2,38.41
3239,2025-09-20,4645.0,511.0,712.8,38.49
3239,2025-09-21,4301.2,482.4,713.1,38.61
3239,2025-09-22,3982.3,504.9,767.1,38.47
3239,2025-09-23,4641.2,498.9,689.1,38.45
3239,2025-09-24,4772.8,509.2,700.3,38.4
3239,2025-09-25,4557.1,469.3,704.2,38.59
3239,2025-09-26,4500.7,520.8,727.9,38.56
3239,2025-09-27,4232.2,515.0,762.4,38.53
3239,2025-09-28,4430.6,500.5,720.4,38.55
3239,2025-09-29,4436.4,519.6,721.3,38.37
3239,2025-09-30,4566.3,512.8,715.9,38.48
3239,2025-10-01,4332.9,514.2,727.5,38.41
3239,2025-10-02,4750.8,514.4,700.2,38.37
3239,2025-10-03,4552.4,484.0,710.6,38.48
3239,2025-10-04,4687.4,495.4,711.5,38.53
3239,2025-10-05,4566.1,499.8,735.7,38.53
3239,2025-10-06,4262.4,489.0,709.2,38.45
3239,2025-10-07,4508.8,506.5,724.0,38.53
3239,2025-10-08,4517.9,501.1,719.3,38.42
3239,2025-10-09,4655.8,503.4,706.2,38.5
3239,2025-10-10,4313.5,479.6,735.5,38.39
3239,2025-10-11,4884.7,478.3,697.7,38.29
3239,2025-10-12,4459.6,503.0,743.5,38.55
3239,2025-10-13,4378.9,495.1,740.8,38.51
3239,2025-10-14,4316.6,486.4,755.6,38.4
3239,2025-10-15,4464.8,494.2,711.1,38.42
3239,2025-10-16,4364.9,498.8,730.9,38.2
3239,2025-10-17,4480.6,502.9,703.8,38.5
3239,2025-10-18,4695.0,504.2,727.4,38.51
3239,2025-10-19,4405.1,492.1,718.2,38.52
3239,2025-10-20,4519.0,492.4,711.5,38.55
3239,2025-10-21,4508.6,482.1,705.0,38.57
3239,2025-10-22,4347.6,488.2,748.7,38.35
3239,2025-10-23,3980.1,492.9,717.5,38.45
3239,2025-10-24,4382.7,481.7,737.2,38.54
3239,2025-10-25,4398.2,470.7,732.3,38.34
3239,2025-10-26,4173.7,478.1,691.6,38.42
3239,2025-10-27,4004.1,510.2,710.8,38.62
3239,2025-10-28,4584.7,502.6,711.5,38.41
3239,2025-10-29,4408.0,505.3,742.4,38.49
3239,2025-10-30,4313.3,493.4,714.1,38.53
3239,2025-10-31,4229.3,486.7,753.7,38.55
3239,2025-11-01,4445.6,522.8,730.6,38.55
3239,2025-11-02,4637.3,512.7,717.0,38.39
3239,2025-11-03,4471.8,516.4,703.6,38.42
3239,2025-11-04,4365.5,470.8,752.2,38.58
3239,2025-11-05,4529.1,522.3,722.6,38.52
3239,2025-11-06,4677.7,502.2,715.5,38.51
3239,2025-11-07,4297.3,493.6,757.9,38.52
3239,2025-11-08,4678.9,507.1,748.8,38.31
3239,2025-11-09,4240.3,514.5,715.3,38.34
3239,2025-11-10,4546.4,509.7,699.0,38.51
3239,2025-11-11,4296.8,509.7,703.6,38.51
3239,2025-11-12,4333.3,495.6,720.0,38.42
3239,2025-11-13,4404.4,483.4,714.2,38.66
3239,2025-11-14,4594.5,495.4,723.0,38.5
3239,2025-11-15,4566.0,524.4,675.7,38.51
3239,2025-11-16,4702.5,488.4,701.6,38.39
3239,2025-11-17,4319.2,507.4,703.3,38.51
3239,2025-11-18,4441.3,474.0,729.1,38.37
3239,2025-11-19,4455.6,495.0,727.7,38.4
3239,2025-11-20,4606.3,514.3,733.7,38.58
3239,2025-11-21,4238.9,482.5,694.1,38.48
3239,2025-11-22,4457.1,485.8,725.2,38.41
3239,2025-11-23,4226.4,506.5,738.3,38.48
3239,2025-11-24,4594.4,497.3,715.5,38.61
3239,2025-11-25,4254.9,503.2,720.2,38.73
3239,2025-11-26,4153.2,511.9,712.5,38.42
3239,2025-11-27,4333.8,478.7,728.8,38.3
3239,2025-11-28,4686.9,482.2,718.5,38.5
3239,2025-11-29,4407.5,517.5,734.1,38.42
3239,2025-11-30,4866.3,487.5,718.2,38.66
3239,2025-12-01,4519.1,512.5,718.8,38.45
3239,2025-12-02,4669.3,497.9,708.6,38.57
3239,2025-12-03,4790.6,530.5,763.1,38.53
3239,2025-12-04,4460.8,496.7,696.1,38.55
3239,2025-12-05,4579.8,518.3,728.2,38.48
3239,2025-12-06,4254.5,491.8,678.3,38.67
3239,2025-12-07,4454.3,498.0,716.0,38.4
3239,2025-12-08,4387.0,502.8,710.9,38.47
3239,2025-12-09,4682.9,514.8,709.5,38.61
3239,2025-12-10,4703.0,503.2,702.9,38.5
3239,2025-12-11,4743.6,531.1,694.7,38.41
3239,2025-12-12,4214.4,521.7,708.0,38.42
3239,2025-12-13,4508.6,514.3,710.8,38.45
3239,2025-12-14,4477.8,516.3,784.4,38.5
3239,2025-12-15,4359.2,500.8,720.2,38.51
3239,2025-12-16,4504.4,495.7,751.4,38.51
3239,2025-12-17,4418.6,508.9,703.0,38.76
3239,2025-12-18,4421.5,520.5,732.3,38.57
3239,2025-12-19,4590.3,497.6,749.8,38.65
3239,2025-12-20,4382.1,505.3,719.7,38.54
3239,2025-12-21,4351.0,495.5,749.4,38.48
3239,2025-12-22,4114.6,495.0,692.3,38.5
3239,2025-12-23,4517.2,498.7,751.7,38.63
3239,2025-12-24,4622.6,515.4,729.8,38.61
3239,2025-12-25,4364.3,482.8,717.3,38.55
3239,2025-12-26,4322.5,515.9,750.0,38.59
3239,2025-12-27,4505.7,505.9,708.4,38.55
3239,2025-12-28,4336.4,502.7,732.6,38.56
3239,2025-12-29,4481.7,517.1,723.6,38.48
3239,2025-12-30,4358.1,512.8,728.7,38.35
3239,2025-12-31,4623.6,514.4,734.6,38.46
3239,2026-01-01,4353.3,510.8,687.8,38.49
3239,2026-01-02,4939.5,498.9,729.9,38.35
3239,2026-01-03,4458.0,516.4,758.7,38.6
3239,2026-01-04,4199.5,499.8,710.6,38.46
3239,2026-01-05,4379.9,494.9,746.7,38.57
3239,2026-01-06,4724.5,495.1,746.7,38.59
3239,2026-01-07,4750.5,468.3,709.8,38.52
3239,2026-01-08,4515.1,501.8,686.4,38.52
3239,2026-01-09,4206.5,497.0,729.3,38.6
3239,2026-01-10,4266.1,494.9,718.8,38.46
3239,2026-01-11,4753.5,511.2,732.3,38.45
3239,2026-01-12,4438.3,512.9,705.7,38.46
3239,2026-01-13,4611.3,469.3,722.9,38.63
3239,2026-01-14,4574.7,471.5,706.1,38.44
3239,2026-01-15,4305.0,502.4,729.7,38.64
3239,2026-01-16,4406.7,473.6,715.6,38.53
3239,2026-01-17,4442.5,500.2,701.2,38.49
3239,2026-01-18,4392.4,501.3,737.1,38.53
3239,2026-01-19,4468.2,498.8,702.9,38.61
3239,2026-01-20,4538.2,489.1,732.2,38.63
3239,2026-01-21,4520.5,522.6,727.2,38.6
3239,2026-01-22,4337.7,460.7,720.5,38.91
3239,2026-01-23,4402.4,521.6,734.9,38.33
3239,2026-01-24,4763.8,501.8,694.7,38.52
3239,2026-01-25,4469.3,470.6,725.2,38.54
3239,2026-01-26,4489.1,477.7,712.1,38.61
3239,2026-01-27,4347.8,500.5,697.5,38.5
3239,2026-01-28,4442.9,521.6,751.2,38.57
3239,2026-01-29,4384.7,503.6,704.9,38.48
3239,2026-01-30,4259.1,499.3,747.9,38.55
3239,2026-01-31,4712.4,503.8,770.5,38.42
3239,2026-02-01,4541.6,481.0,818.2,38.37
3239,2026-02-02,4975.4,492.7,685.3,38.47
3239,2026-02-03,4891.2,493.5,728.2,38.55
3239,2026-02-04,4458.3,501.7,705.2,38.33
3239,2026-02-05,4453.1,511.5,748.2,38.58
3239,2026-02-06,4296.3,491.5,724.0,38.4
3239,2026-02-07,4166.7,499.0,758.1,38.55
3239,2026-02-08,4522.6,503.7,732.3,38.52
3239,2026-02-09,4461.8,474.4,727.3,38.34
3239,2026-02-10,4562.2,517.4,729.8,38.37
3239,2026-02-11,4247.4,510.7,691.0,38.6
3239,2026-02-12,5053.5,491.1,706.6,38.59
3239,2026-02-13,4744.3,512.7,736.2,38.4
3239,2026-02-14,4271.3,503.4,732.1,38.46
3239,2026-02-15,4242.6,499.3,705.3,38.54
3239,2026-02-16,4407.2,503.3,728.9,38.46
3239,2026-02-17,4462.6,525.1,688.3,38.49
3239,2026-02-18,4836.7,502.0,737.1,38.56
3239,2026-02-19,4529.8,527.7,746.0,38.38
3239,2026-02-20,4450.8,500.9,742.0,38.46
3239,2026-02-21,4206.6,486.4,747.2,38.51
3239,2026-02-22,4373.5,492.8,704.9,38.52
3239,2026-02-23,4650.5,509.3,760.8,38.54
3239,2026-02-24,4386.5,512.0,720.4,38.51
3239,2026-02-25,4237.6,515.6,745.7,38.45
3239,2026-02-26,4464.7,484.1,683.7,38.65
3239,2026-02-27,4605.3,514.0,735.8,38.46
3239,2026-02-28,4500.0,500.0,720.0,38.5
3240,2025-09-02,4130.8,503.6,705.2,38.46
3240,2025-09-03,4088.8,508.6,720.7,38.5
3240,2025-09-04,4436.4,497.4,713.4,38.29
3240,2025-09-05,4721.4,516.9,724.1,38.56
3240,2025-09-06,4644.1,500.5,733.3,38.54
3240,2025-09-07,4588.2,489.5,748.8,38.53
3240,2025-09-08,5052.5,525.7,687.2,38.63
3240,2025-09-09,4377.4,501.9,741.3,38.43
3240,2025-09-10,4700.8,485.5,714.3,38.51
3240,2025-09-11,4436.9,491.2,697.1,38.6
3240,2025-09-12,4476.9,481.7,735.3,38.47
3240,2025-09-13,4588.5,494.7,751.8,38.52
3240,2025-09-14,4726.3,492.3,704.1,38.57
3240,2025-09-15,4596.3,502.3,752.8,38.55
3240,2025-09-16,4145.9,509.5,736.1,38.42
3240,2025-09-17,4488.7,500.9,705.6,38.56
3240,2025-09-18,4598.3,519.3,735.4,38.62
3240,2025-09-19,4234.2,505.5,717.0,38.52
3240,2025-09-20,4513.9,488.0,703.0,38.49
3240,2025-09-21,4771.4,509.0,737.7,38.49
3240,2025-09-22,4652.5,520.6,694.8,38.49
3240,2025-09-23,4301.9,487.2,709.7,38.49
3240,2025-09-24,4503.7,504.8,738.3,38.6
3240,2025-09-25,4834.6,499.0,721.8,38.37
3240,2025-09-26,4521.9,494.5,733.2,38.6
3240,2025-09-27,4404.4,479.2,747.3,38.2
3240,2025-09-28,4549.1,491.9,713.3,38.37
3240,2025-09-29,4685.2,532.3,699.9,38.51
3240,2025-09-30,4245.1,495.0,730.4,38.65
3240,2025-10-01,4444.9,491.7,728.2,38.65
3240,2025-10-02,4527.4,505.0,706.3,38.58
3240,2025-10-03,4733.7,498.2,748.6,38.54
3240,2025-10-04,4499.4,495.8,691.3,38.53
3240,2025-10-05,4623.8,496.6,721.9,38.48
3240,2025-10-06,4292.5,501.0,712.5,38.34
3240,2025-10-07,4515.6,470.6,716.0,38.43
3240,2025-10-08,4766.8,516.9,732.3,38.47
3240,2025-10-09,4332.5,508.0,725.0,38.42
3240,2025-10-10,4723.4,535.5,714.0,38.38
3240,2025-10-11,4693.6,509.3,735.8,38.45
3240,2025-10-12,4637.2,503.6,746.9,38.38
3240,2025-10-13,4953.4,495.5,699.8,38.68
3240,2025-10-14,4315.1,472.9,726.5,38.55
3240,2025-10-15,4478.5,495.5,720.2,38.48
3240,2025-10-16,4579.8,478.9,699.1,38.42
3240,2025-10-17,4270.7,518.9,742.2,38.44
3240,2025-10-18,4424.4,508.4,730.8,38.61
3240,2025-10-19,4537.3,495.8,702.7,38.25
3240,2025-10-20,4688.4,497.8,748.4,38.61
3240,2025-10-21,4399.7,503.3,755.1,38.61
3240,2025-10-22,4336.7,514.3,707.3,38.56
3240,2025-10-23,4342.6,496.6,756.1,38.44
3240,2025-10-24,4577.2,497.0,714.6,38.48
3240,2025-10-25,4912.5,492.9,688.4,38.28
3240,2025-10-26,4349.4,517.6,706.8,38.49
3240,2025-10-27,4376.8,491.4,709.4,38.45
3240,2025-10-28,4463.9,480.5,701.7,38.59
3240,2025-10-29,4690.7,516.0,702.7,38.66
3240,2025-10-30,4292.6,485.8,713.9,38.57
3240,2025-10-31,4813.0,499.5,719.8,38.5
3240,2025-11-01,4968.4,524.4,691.7,38.54
3240,2025-11-02,4651.0,498.3,709.0,38.47
3240,2025-11-03,4324.3,479.4,733.3,38.59
